train_mse,train_mae,train_spearman,train_pearson,val_mse,val_mae,val_spearman,val_pearson,test_mse,test_mae,test_spearman,test_pearson
0.029827677199374073,0.13500726,0.1610137740902532,0.16917795476760922,0.025044569186866282,0.12158106,0.2436596080984807,0.26982919247196124,0.026184675842523576,0.12363031,0.21847849296861693,0.2305020156954427
0.024749758329404438,0.12390339,0.2952729888505413,0.31841215729604483,0.02461959347128868,0.124735996,0.2615937032771101,0.29025808294031774,0.025181904435157776,0.12595496,0.2573025946526116,0.2833602778136367
0.02406727769614562,0.121344134,0.3385664336958878,0.3658021359129274,0.026932544074952602,0.1329892,0.27598337765961467,0.30146305205999224,0.02796822991222143,0.13590881,0.2599403615066191,0.2703820554653532
0.022880700578832108,0.11830409,0.37826752645304473,0.41173653112103503,0.02505679652094841,0.12645413,0.3002090098840214,0.3207569490857118,0.025894888676702976,0.12737453,0.2692899168033319,0.2978141660535556
0.021279362070819607,0.11345884,0.4397922842539385,0.47628226387956785,0.02382487487047911,0.11969928,0.2894241680699712,0.3308132252861583,0.024402407370507716,0.12012635,0.3092786312693069,0.3298862855007201
0.02042858330937831,0.11137075,0.4684942326560631,0.5155856084176539,0.02420270200818777,0.12032308,0.3005260364941561,0.3422159852274376,0.025246645882725717,0.122494146,0.2858144166435066,0.3142161621918206
0.018609532600511677,0.10570217,0.525573246865684,0.5733669953662653,0.02829264644533396,0.13348362,0.312447897457784,0.3470263099303367,0.028859587386250496,0.13471812,0.322412144390886,0.3344049311231657
0.017245031204884468,0.10145701,0.5608324350221455,0.6104249134454902,0.02516045533120632,0.12262032,0.3430717356995591,0.378187162240846,0.026669705100357533,0.12518859,0.32597071139581524,0.34539825742616304
0.015463271826181723,0.095591255,0.608503457325121,0.6651407496826972,0.02422355804592371,0.11747191,0.3353312605146102,0.3692514260497063,0.025350578129291534,0.11892851,0.32399120936952985,0.3517481713522585
0.013816487347788137,0.0901933,0.6471479472344835,0.7057485982152841,0.02439863942563534,0.118221916,0.35870274724675344,0.3809118008904903,0.025763082131743432,0.11906172,0.33994142349409523,0.35777713685003787
0.0123785430079569,0.0851969,0.6936537457523475,0.7465291751525783,0.024755905382335186,0.119179346,0.3397432590695796,0.39023208338839765,0.02612612023949623,0.1221989,0.33808258542213276,0.3705062848019736
0.010835305686392214,0.079506606,0.7284530765659304,0.7799225117475125,0.025030896812677384,0.116944134,0.3924540462591592,0.42141754440703494,0.026299306005239487,0.12009747,0.3750577467716468,0.3970732706197708
0.009440941979055819,0.07400307,0.7605112619597396,0.81271264630944,0.02710377164185047,0.12564756,0.38744140771684227,0.4228276308175964,0.027234637551009654,0.12537447,0.3845014957326133,0.4161236231275126
0.008886979791619207,0.07132814,0.7850999337258822,0.8333417578981761,0.025359632447361946,0.11898657,0.38367643688604125,0.427316627228825,0.026410594396293164,0.12084637,0.38213091715213876,0.407541308274903
0.007634869888019951,0.06629794,0.8088065355079366,0.852088069660131,0.025015433505177497,0.11612304,0.39905950703390747,0.4271788978155939,0.025589599274098873,0.117529556,0.3887535123104363,0.42472413716462115
0.006377121828415472,0.060257778,0.8418010609806845,0.8780973481195136,0.02452280540019274,0.117128514,0.4162182602959176,0.44572419728359025,0.025543246418237686,0.11987735,0.39216417682808596,0.42498240731815146
