epoch,train_loss,val_loss
1,29.93289571990272,28.974695425460588
2,28.19400870998419,27.686637381937967
3,27.07511543247164,26.251512032124534
4,26.04105748730957,25.264674035826726
5,25.447275942533317,24.364503683972714
6,24.58314486487302,23.628959141062268
7,24.0928974437735,23.5960571471257
8,23.7141798338131,22.738358190735774
9,23.293150976314696,22.04094273809177
10,22.989102525651983,22.254552320793493
11,22.716976122212362,21.657694000699628
12,22.77101361761343,21.36681025718575
13,22.18781996652327,21.19142184584888
14,21.999952653226803,20.623233205311333
15,21.886271620448003,20.283830001603313
16,21.63250169854385,20.01040080967234
17,21.476084691160196,19.945855521586402
18,21.305181805505104,19.86528079815765
19,21.25669572153895,19.69343365569613
20,21.036542468679887,19.384385439744637
21,21.07088349689182,19.414024840397623
22,20.753505355751827,19.09334692200618
23,20.617505220808514,19.005249715776586
24,20.442714075925092,18.718028983500467
25,20.22760469841062,18.550691018175723
26,20.1485896528688,18.384772466403334
27,20.119309153821238,18.374655734389577
28,19.86263839479115,18.260658623994285
29,19.807768893958972,18.02150806939424
30,19.800029493568637,18.002426575618003
31,19.607687024218226,18.15177841869753
32,19.514073181493984,17.527246467248716
33,19.39635925497953,17.60058753170184
34,19.23434882352971,17.42085610460879
35,19.130343541608603,17.134088417167096
36,18.996086949082894,17.15777023998659
37,18.855702338498762,16.82359044316989
38,18.702266280584723,16.617975554964435
39,18.65218381684559,16.648815544470033
40,18.463482666926666,16.78603603078358
41,18.352827368089358,16.082734976241838
42,18.295458332070023,15.960702077381647
43,18.116643039439452,16.000824767155432
44,18.086875958232365,15.71019461105119
45,17.938370820310315,15.606119466753148
46,17.794372995893177,15.543636401731577
47,17.724681174099395,15.716927963940066
48,17.530112458926652,15.301128221198693
49,17.422926869105204,14.960716252113457
50,17.343171097554507,14.706372361823695
51,17.30297129335168,14.754975066683185
52,17.172812638295945,14.845123919586637
53,17.07815047952433,14.809776028305738
54,16.99557779361814,14.605156395755596
55,16.935203253310938,14.373637057631763
56,16.8312691350385,14.383616123484142
57,16.799358915398305,14.058094309337104
58,16.616121694253216,13.955593480352146
59,16.619539489905527,13.921729627011427
60,16.512543234792037,13.85475903866896
61,16.48192489786872,13.890704464129547
62,16.37061889293132,13.678236165971898
63,16.302114917588007,13.782835292531484
64,16.29945770634921,13.514280058447994
65,16.24964112293828,13.57756837759445
66,16.146799153147796,13.382318461403917
67,16.050143681103474,13.332361550402286
68,15.980535210402245,13.507650765945662
69,15.972553921934473,13.05981352393307
70,15.891480526218432,13.265457982305271
71,15.858702711351185,12.843062325093284
72,15.782703428412917,12.839194363266675
73,15.709234359949612,12.76654107392724
74,15.57643689667256,12.642623218137826
75,15.572058741374997,12.741348129955691
76,15.580889176500316,12.532167112435868
77,15.504756022997869,12.485009246370685
78,15.495548656266326,12.674722508672458
79,15.368612590499117,12.378159926684935
80,15.32083526640937,12.476893520070545
81,15.281466180792993,12.467253035360308
82,15.23810598403449,12.272655138613572
83,15.223126107734107,12.33422389699452
84,15.166509324663192,12.269323338750583
85,15.016813668664494,12.240554089902052
86,15.02748489749993,12.187787038319147
87,15.005254375800257,12.377090062383395
88,15.058614785924439,11.958274162634096
89,14.86907027673255,11.978314673580341
90,14.907015050789413,11.736438179585472
91,14.856528536046882,11.869995426918143
92,14.737584431586546,11.849669052807252
93,14.710143134205882,11.93768842554804
94,14.707311003196951,11.89929814125175
95,14.706025814349923,11.486254937470848
96,14.559358506978862,11.59154639400653
97,14.536825790877876,11.564861431975864
98,14.569675040428331,11.719054310357393
99,14.509444435404898,11.476260968108676
100,14.477179638813997,11.420228353471899
101,14.466147788274341,11.44308885261194
102,14.41994955013186,11.638342166729828
103,14.384264247543252,11.447645792035914
104,14.316561771440936,11.307529406191698
105,14.260513971862405,11.122514028976212
106,14.233001941299694,11.298285303827543
107,14.246643216727927,11.046961196216184
108,14.21866542355802,11.154980058812383
109,14.17774197991032,11.18675240132346
110,14.141298525386253,11.225434916482042
111,14.117076359895533,11.393441107451027
112,14.114393912835729,11.010565039791278
113,14.045095045572431,11.284479370117188
114,13.978501699746424,10.946024097044077
115,13.945424480539302,10.861586622551306
116,13.908717206916094,10.879704808477145
117,13.890981747504624,10.83743675118062
118,13.894931342532558,10.903985331521106
119,14.047964836716767,10.837371525550957
120,13.816152529784464,10.765032876996852
121,13.762571508933007,10.818405652402053
122,13.73983159945326,10.77732618645056
123,13.720723495864897,10.744109797691232
124,13.726603059521699,10.760410356663947
125,13.634851057820022,10.531810056771805
126,13.580578857895617,10.579194513577134
127,13.592665914226195,10.6692565644677
128,13.52033712679045,10.56082699448315
129,13.47365598481434,10.470416341753149
130,13.51723762817975,10.556148818286497
131,13.450431347142423,10.452233066843517
132,13.484979051717653,10.56692017512535
133,13.466159750235704,10.518873628075443
134,13.382502623249927,10.5039380065007
135,13.39382879224604,10.507386337963503
136,13.340670826702173,10.30610909988631
137,13.305967238547419,10.36316989272388
138,13.291904502132418,10.42887719908757
