epoch,train_vae_loss,train_ontarget_loss,train_total_loss,val_vae_loss,val_ontarget_loss,val_total_loss
1,29.75331119025178,85.59496017558197,115.34827094722554,28.613755720907182,85.92160428250399,114.5353600034112
2,27.92486354982473,85.12865825066807,113.05352176905693,27.523116072469684,85.59325667200187,113.11637274447156
3,26.82030774436875,87.23118377713024,114.05149153359159,25.94687986459305,88.4075601079529,114.35443997254593
4,25.679078127806005,87.16626012723853,112.84533801642146,25.0878564453125,84.70805509202589,109.79591153733838
5,25.01563850617496,86.47003866046333,111.48567713192216,25.441287768919075,91.46447441504925,116.90576218396833
6,24.64129545745747,88.6092662685297,113.25056196620316,23.370141947732044,85.46165884026837,108.83180078800045
7,24.036984152487477,87.60183658232187,111.63882048392138,23.449299115992304,87.64946021333644,111.09875932932873
8,23.995778197467803,87.91896121467228,111.91473976748497,24.207281111532183,87.71903828438042,111.92631939591257
9,23.42489405601485,87.93141430812291,111.35630807336368,22.169942836476796,87.68741469828865,109.85735753476547
10,23.117931473868154,87.24315071445547,110.36108247204783,21.744767246531016,86.97509067433408,108.71985792086512
11,23.24254047807468,89.52461795439392,112.76715842687653,21.576800154500933,89.44671720487428,111.02351735937519
12,22.71866525046033,88.968099486437,111.68676508187411,21.786776387228894,90.94354105444557,112.73031744167447
13,22.550898264037894,89.36098052361585,111.9118786266699,21.130815648320894,91.26944361709553,112.40025926541644
14,22.69958849577452,89.9627966170303,112.6623847643131,21.24994672632929,90.79778463777272,112.04773136410202
15,22.20653955234824,90.62244980454918,112.8289893951974,20.973212617333257,93.84105635524769,114.81426897258096
16,22.043991830226368,93.2273210161453,115.27131317227499,20.42359868747085,93.55515509668422,113.97875378415506
17,21.90955484029971,92.13206700586467,114.04162197709483,20.712762870219215,93.12798781217869,113.84075068239794
18,21.79293157043844,92.14955550813595,113.94248725417941,20.272205491706508,93.88315540590129,114.15536089760779
19,21.695158880356043,93.79866505530798,115.49382416598253,20.630468212526235,90.94352641973651,111.57399463226271
20,21.539442613415062,93.65131209707229,115.19075522048054,19.91305760625583,94.17181940904683,114.08487701530267
21,21.399914253326536,93.97649867940481,115.37641320597619,19.893973124489854,94.26435782890965,114.1583309533995
22,21.311923484480534,93.41863205307337,114.73055588191049,20.134915261339785,94.16095121451612,114.2958664758559
23,21.310312434678398,93.66763915830197,114.97795154518295,20.06395260027985,94.59481919692382,114.65877179720371
24,21.081137799444427,94.4411939178471,115.52233182484467,19.72059025550956,94.19212207805232,113.9127123335619
25,21.000949087797043,94.21800544269165,115.21895472901429,20.08854286307719,95.58648292991928,115.67502579299648
26,20.888327540421773,95.18621827636079,116.0745453762291,19.30118754372668,92.90401837560456,112.20520591933126
27,20.743536145093326,94.62546169645319,115.3689979925041,19.106445075647155,95.0700177851508,114.17646286079797
28,20.631108888486168,95.26227989519167,115.89338898745942,18.999274565283933,95.23234875494116,114.23162332022505
29,20.44212980289603,96.26120941196575,116.70333920383517,18.858610193053288,96.42226541258458,115.28087560563785
30,20.290337842777156,96.0059976293895,116.29633555471723,18.621976181713503,97.87305458603429,116.49503076774776
31,20.264132255635623,94.65243093883969,114.91656297811404,18.87505669892724,96.21189947439429,115.0869561733215
32,19.9720354169169,95.6040566208929,115.57609210429649,18.27623143438083,95.75346166977049,114.02969310415129
33,19.773128001331724,95.44130628997385,115.21443440129627,18.04662186807661,94.44025020459449,112.48687207267108
34,19.69291468248126,95.44066003161014,115.13357445780701,17.77027303667211,95.7909657166745,113.56123875334663
35,19.594019879795862,95.44483398559417,115.03885398105736,17.691653105322995,97.17792484454607,114.86957794986908
36,19.492839761701696,95.012460927736,114.50530098007548,17.60720080930795,96.58968460966067,114.19688541896859
37,19.387541542534365,95.43972665257934,114.82726782024311,17.624814617100046,95.81431633185237,113.43913094895242
38,19.223710102895826,96.44380419330643,115.66751428657223,17.418652425737523,97.02071461536381,114.4393670411013
39,19.22935433341137,95.78961738621413,115.01897143385234,17.254079680940997,95.68080203645577,112.93488171739678
40,19.156148847176677,95.29176955514953,114.44791829439231,17.175155931159633,98.38343017564034,115.55858610679996
41,19.018417279821197,95.96094242892272,114.97936001374869,17.10250806210646,98.59258879184009,115.69509685394652
42,18.894145504077233,96.1946629074704,115.08880822496081,17.53784736291686,96.64226611986712,114.18011348278395
43,19.359513601141817,95.81103376837409,115.17054710385337,16.98669173966593,97.45120317983255,114.43789491949848
44,18.708373456314806,97.36849309766525,116.07686656157875,16.90598557201784,95.69347681499676,112.59946238701458
45,18.648808532619185,96.60196411911913,115.25077227078513,16.884263023262594,96.19313582256932,113.0773988458319
46,18.60090456251618,96.40135142267536,115.00225613706013,16.819204393073694,97.73592878212655,114.55513317520025
47,18.567081144224556,96.09307588588794,114.66015708815723,16.545589226110657,97.39799590986048,113.94358513597113
48,18.50022581960116,96.57650134318185,115.0767275003615,16.649724075545127,98.29366656661016,114.9433906421553
49,18.457409539056524,96.12425297315836,114.58166242437635,16.503337429672925,96.12054624381008,112.62388367348298
50,18.475573444857563,96.33905671103068,114.81463059568344,16.711825761937384,98.46454727207835,115.17637303401577
51,18.324928163547945,95.28509382005653,113.61002158364197,16.717309014619286,97.0319318581949,113.74924087281418
52,18.309601725175387,96.72141177317546,115.03101371254385,16.50947804920709,97.36118553357515,113.87066358278226
53,18.235766514102615,96.13422740843151,114.36999390550368,16.174559535695547,98.30665254879754,114.4812120844931
54,18.22665733931287,96.6038943057995,114.83055190248572,16.212700413945896,98.51534712509266,114.72804753903856
55,18.179816004535816,97.44063433839473,115.62045055542858,16.131287349871734,97.44414439503564,113.57543174490738
56,18.148545027829005,96.5867294596401,114.73527445203467,16.260563901075678,98.13153962967165,114.3921035307473
57,18.062869379080734,96.1849172463098,114.24778671828355,15.926467403582672,97.79340132049477,113.7198687240774
58,18.00257673220133,96.15277039538809,114.15534723177802,16.140247620539878,96.85454138075548,112.99478900129535
59,17.969182751055786,96.11176433626134,114.08094740337432,15.794322345790578,97.81928052328902,113.6136028690796
60,17.918249250250135,96.76806093131964,114.68631014470529,15.92502325712745,98.57746272808464,114.50248598521208
61,17.923012399862074,96.6870377433846,114.61005004454624,16.000313565837804,98.38551192045576,114.38582548629358
62,17.88991298998672,96.19492628650822,114.08483896740195,15.923494581535682,97.2670234138572,113.1905179953929
63,17.819946480381,96.48924557166698,114.3091920484971,15.77028713852612,96.44671442453385,112.21700156305995
64,17.849568355402862,96.95764695460844,114.80721538221135,15.65661889830632,97.40994213588341,113.06656103418972
65,17.676849465448825,96.76358596007265,114.44043515374281,15.544423217773437,98.14810501619519,113.69252823396866
66,17.68797188252155,96.66302374003249,114.35099594215286,15.678506506165462,97.91261338908248,113.59111989524796
67,17.6277315407531,96.70882934298864,114.3365606516811,15.589202443592583,97.41273826306133,113.00194070665394
68,17.73984091939726,96.67859449585757,114.41843553069492,15.706198083678288,96.99375276795433,112.69995085163265
69,17.613010468274073,96.33157257918286,113.94458308455854,15.510082752740205,98.28164576071079,113.79172851345093
70,17.60440491210063,96.76344124503822,114.36784665600045,15.766829150755013,97.87230609863546,113.63913524939045
71,17.457014609845825,96.58052106809619,114.03753566905645,15.337394409179687,97.4584211065015,112.79581551568123
72,17.488433015676602,97.3956959959698,114.88412873482862,15.43319358711812,97.50585250392174,112.93904609103984
73,17.427598397654734,96.6517260277133,114.0793247309734,15.302113264852496,94.57354073231731,109.8756539971698
74,17.37800118367844,97.00607111121299,114.3840720316698,15.447855315706622,99.04791539462423,114.49577071033086
75,17.42225947502131,96.43233576968663,113.85459575458057,15.592780342671409,98.2685032957931,113.8612836384645
76,17.432387705516152,96.36156115033634,113.79394870157054,15.158759428565181,98.97750609468208,114.13626552324725
77,17.273289164390768,96.25625823548341,113.529547228921,15.183847519604127,96.6015268484369,111.78537436804103
78,17.273666594791646,96.25748287711299,113.53114971266513,15.201404327848064,95.8714421968935,111.07284652474155
79,17.188683974528473,96.92317006339674,114.11185459706648,15.156129624096316,98.65985286681487,113.81598249091118
80,17.153317214962403,96.69703490944357,113.85035161789126,15.139872072134445,96.7986414477108,111.93851351984529
81,17.200601877975092,96.6088471492661,113.80944896190947,15.000055122944847,97.6683487082711,112.66840383121594
82,17.186898900053468,96.50384414444088,113.69074297609663,15.07178415782416,96.41981516457979,111.49159932240396
83,17.085129530094072,97.21918286143277,114.30431251574278,14.78470487224522,98.88636545885466,113.67107033109986
