epoch,train_vae_loss,train_ontarget_loss,train_total_loss,val_vae_loss,val_ontarget_loss,val_total_loss
1,30.274486593552577,8.722697781151506,38.99718465922791,29.039391622949278,9.266750252185636,38.30614187513491
2,28.879377732453523,9.107165718648954,37.98654327392578,28.404392061227636,9.386929451378341,37.79132151260597
3,28.117938336030935,9.34530036137084,37.46323867609471,27.567803469357266,9.356506393690669,36.924309863047924
4,27.41484633080753,9.485365178817936,36.90021132480951,27.20556610502776,9.948444791912035,37.154010896939795
5,26.789102121047033,9.556530420076552,36.34563248245804,28.00581596134475,9.928637095801967,37.934453057146726
6,26.34220095033999,9.641178754841004,35.983379656002846,25.611228420438774,9.713514100586156,35.32474252102492
7,25.848358257905936,9.659578237239321,35.507936397599586,24.961221816141176,9.966733074948179,34.92795489108935
8,25.20111543631848,9.76486081035778,34.96597651728877,25.187448453344288,9.978013718129015,35.16546217147331
9,24.926441008956346,9.591859406868,34.518300280158904,24.15686999067416,9.762892988806898,33.91976297948106
10,24.59667626840097,9.67230923430637,34.268985597586926,23.93896480609722,9.935922384008968,33.874887190106186
11,24.45425213943293,9.46965392932889,33.92390602017626,23.66004251977825,9.601710320651362,33.261752840429615
12,24.36092148769049,9.489106639902268,33.850028012122635,23.446239078434658,9.456043550827024,32.90228262926168
13,23.971149939077872,9.41873812808422,33.38988783094618,23.029406237499277,9.600402702029966,32.62980893952924
14,23.707533720981928,9.254910029279594,32.96244363667053,23.448573795532752,9.502692955070264,32.95126675060302
15,23.67378453855161,9.297430766091574,32.971215292848186,23.187384255354527,9.52619652064384,32.71358077599836
16,23.52061922049817,9.411670844077983,32.93228995240765,25.006961095340454,9.78515782531231,34.79211892065277
17,23.651888006704826,9.395300198430828,33.04718838915413,22.435402758984857,9.678736864494876,32.11413962347974
18,23.066482341436693,9.392870585013904,32.45935297836492,22.015509481271206,9.734686266576514,31.750195747847716
19,23.019359329600395,9.545232739439049,32.56459199881848,22.003578614335527,9.901437269860095,31.905015884195617
20,22.880593890908322,9.545013059945465,32.42560683827341,21.82079202697867,9.78110758841079,31.601899615389467
21,22.7163277849739,9.439916163230288,32.15624402835045,21.581742227261337,9.700616006222607,31.282358233483944
22,22.70421574910482,9.549852597872244,32.254068247477214,21.379059082633695,9.871725453197302,31.250784535830984
23,22.807603690064983,9.607496881387037,32.415100493254485,21.629485425060725,9.793206619411306,31.422692044472026
24,22.35135167910729,9.515608974831014,31.86696065266927,21.252226145307198,9.786545097774699,31.038771243081893
25,22.343655814653562,9.613921496481362,31.95757736394435,22.04734948150616,9.940721178691003,31.988070660197167
26,22.228135299682616,9.672201550375132,31.900336917830103,21.002763977615572,9.850823669043054,30.853587646658625
27,22.14222593896183,9.726776469353494,31.869002353997878,20.93129427590391,9.840307366018932,30.771601641922835
28,21.980165500405395,9.564981061209533,31.54514655595944,20.921585393643248,10.081918877314996,31.003504270958246
29,21.927020805264696,9.743506480505932,31.670527272165558,20.947414918272383,9.892379998239496,30.839794916511877
30,22.328729582421573,9.651804454381512,31.980534117898824,21.45078250760285,10.104856944808683,31.555639452411533
31,21.74748695279345,9.650395754963482,31.397882569866415,20.342911190195338,10.08561092979289,30.42852211998823
32,21.57954434995298,9.658240448793691,31.23778475537712,21.218377971708,9.883817770904365,31.102195742612363
33,21.46296748408565,9.648169034941589,31.111136410560135,20.175831008148663,9.984005538821567,30.159836546970215
34,21.453582509358725,9.654127828541398,31.107710341465324,21.038066226269713,9.759591935643279,30.797658161912985
35,21.449906996738765,9.640966682450477,31.090873642909674,20.378857489650002,9.95971456442917,30.33857205407917
36,21.33475582452468,9.721255259879134,31.056011152856144,21.330903398630284,9.857031996187876,31.187935394818158
37,21.810459885773835,9.654457392676045,31.4649173312717,19.94988994845485,9.89427948996202,29.844169438416873
38,21.094093482877,9.727353839039226,30.82144728295597,19.933940607408623,9.877927882859225,29.81186849026785
39,21.081629972104672,9.650199862327911,30.731829890498407,19.90219402372065,9.872388682412753,29.774582706133398
40,21.06667163990162,9.68828583992437,30.75495748637635,20.09455260665677,9.712915172578171,29.80746777923494
41,21.00336651272244,9.766369418938753,30.769735887315537,19.808919295935187,9.877175573074211,29.686094869009402
42,20.959642645753462,9.642810640577759,30.602453387225115,19.830777148859212,9.883337320246921,29.71411446910613
43,20.82304941813151,9.67246652448565,30.49551587516879,19.580214559848038,9.77123940811125,29.3514539679593
44,20.808440582840532,9.720822156730083,30.529262740523727,19.514772371625106,9.747093011770085,29.261865383395193
45,20.788053201746056,9.663667922500993,30.45172119140625,19.871495599293695,9.892373531835794,29.763869131129496
46,20.819301831280743,9.67766130360599,30.49696312421634,19.61807418531433,9.880757380344274,29.49883156565861
47,20.811925911609038,9.57315747494353,30.38508332805869,20.023510565219436,10.045289695600749,30.068800260820183
48,20.640549525508174,9.755536810392936,30.396086252471548,19.71767111607057,9.925975653185914,29.64364676925649
49,20.77265813851062,9.645976395918451,30.41863457950545,19.481152806879194,9.71931555652103,29.200468363400223
50,20.509270595032493,9.596292416506435,30.10556294005594,19.718948486629348,9.946621094199422,29.66556958082877
51,20.49317073115596,9.717619565547311,30.210790271523557,19.43421268639632,9.940716864772405,29.374929551168734
52,20.53016913143205,9.745358801489518,30.275528095386647,19.7274496183213,9.909486920296214,29.636936538617515
53,20.459142958087686,9.622063429813764,30.0812063900041,19.163542646894037,9.841611537198443,29.005154184092483
54,20.399057303534615,9.645063263679766,30.044120600194105,19.452732337984607,9.78016656095749,29.2328988989421
55,20.391194430692696,9.686257291654709,30.077451654128087,19.175853298594376,9.647621817895343,28.823475116489725
56,20.373632760695468,9.62066579150446,29.99429854404779,19.24001324022353,9.63634324700396,28.87635648722749
57,20.305628656457973,9.602516851843408,29.90814555603781,19.15718441021288,9.710743362194684,28.867927772407562
58,20.23353941646623,9.626976332705995,29.860515754605515,19.013396444914886,9.97029039496764,28.983686839882523
59,20.2162449495292,9.686873444090661,29.903118340763044,18.83683299606483,9.92800771701759,28.76484071308242
60,20.176685370927977,9.548350734560767,29.725036055953414,19.08049507305844,9.778735231452792,28.85923030451124
61,20.206141723821194,9.630793537988124,29.83693529293861,20.96288926949992,9.93019905703217,30.893088326532077
62,20.411005952623157,9.631553619226796,30.042559644911023,18.870851868541795,9.891371582144716,28.762223450686513
63,20.01883551515179,9.587679635059143,29.606515145007474,18.692177962550847,10.031948406986029,28.72412636953688
64,19.986950386895074,9.689067549013961,29.67601796844859,18.91199769685476,9.944014022811608,28.856011719666363
65,20.063604392534423,9.576051893552336,29.639656161084588,18.836667738013766,9.871150300075312,28.707818038089076
66,19.917818102424526,9.589111591325052,29.50692963776765,18.673658160351444,9.874656089248129,28.548314249599578
67,19.851326652809426,9.517217606357143,29.36854421356578,18.569444942297867,9.846864025397476,28.416308967695347
68,19.818275950867452,9.50798002765854,29.326255949043933,18.556916017432332,9.744766138170764,28.301682155603096
69,19.92261048305182,9.645794799102301,29.568405264395256,18.812978020867472,9.969364585300944,28.782342606168417
70,19.775190296879522,9.578592940701787,29.353783331976995,18.434322726645636,9.827978101080726,28.26230082772636
71,19.666465778115356,9.54509393330324,29.211559578224463,18.334085058533507,9.93154906659011,28.26563412512362
72,19.670612193919993,9.65074776063087,29.32136010064019,18.307839583644597,9.908717733762687,28.216557317407286
73,19.539323557159047,9.478199214791912,29.0175227318281,18.25278854605447,9.781857825093589,28.03464637114806
74,19.558966855649594,9.523539357781663,29.0825062316141,18.368377365498247,9.730007941092817,28.09838530659106
75,19.59028193626875,9.618000567587444,29.2082824330271,18.23394669962841,9.8130870994093,28.047033799037713
76,19.569291818877797,9.592076792849658,29.161368692657096,17.934364690668858,9.945227827070486,27.87959251773934
77,19.247984436411915,9.560329124148247,28.8083137512207,17.879801105967573,9.67234866513948,27.55214977110706
78,19.265744301124855,9.582262383606777,28.848006721779154,17.82430209442835,9.745555919947487,27.56985801437585
79,19.205970227276836,9.483323779258882,28.689294056833525,17.683395319849822,9.99506658783674,27.678461907686565
80,19.22574223647883,9.591278192051336,28.81702023729866,17.96930055894799,9.77038907462742,27.739689633575406
81,18.999321987010813,9.534117123931987,28.533439127604165,17.365020827258686,9.893729357737259,27.25875018499595
82,19.037332021454233,9.55918264741653,28.59651471361702,17.600038466079965,9.755711004592051,27.355749470672013
83,18.968289203408325,9.590048690308905,28.558337967484086,17.58044926845167,9.981093486119933,27.5615427545716
84,18.898697977890205,9.599281441568872,28.49797934072989,18.169469401543704,9.756232964900084,27.92570236644379
85,18.85070073634018,9.470514762141628,28.32121545297128,17.20365530175239,9.736615524466906,26.940270826219283
86,18.691695535918814,9.678783401003688,28.370478905571833,17.459986033077815,9.747842895170924,27.207828928248738
87,18.735212062317647,9.664057155110477,28.39926916051794,17.005451256518448,9.88219259250807,26.88764384902652
88,18.521667824262455,9.54751551448356,28.06918342496142,16.95443463899117,9.796907280489771,26.751341919480936
89,18.589007422364787,9.58757416630665,28.176581564067323,16.685117708614474,9.782711076949909,26.46782878556438
90,18.46523462931315,9.636856579860128,28.10209131123107,16.744353494991277,9.887609700757663,26.631963195748938
91,18.517585349377292,9.578827048600711,28.096412423216265,17.001494928321154,9.968280769017792,26.969775697338953
92,18.458992498892325,9.532020104325005,27.99101261091821,16.59420878029693,9.795310682287218,26.38951946258415
93,18.260821283599476,9.667955897043065,27.928777096595294,16.564395271503653,9.865367091765117,26.429762363268768
94,18.294770313780983,9.649368128710975,27.944138449209706,16.71206081420974,9.82916795651176,26.541228770721496
95,18.287545314835914,9.60089615348947,27.8884415426372,16.50013590770912,9.859692425298409,26.35982833300753
96,18.311874116497275,9.653996591020045,27.965870779531972,16.94211415991527,9.742573935741534,26.684688095656803
97,18.42835169662664,9.648020492039473,28.076372094801915,16.964451238595725,9.912669217905693,26.877120456501416
98,18.226801262372806,9.639309849012399,27.866111067783685,16.686714544184483,9.756530384561856,26.44324492874635
99,18.185148305068783,9.711547917011067,27.896696246111834,16.525453448663296,9.67135219741871,26.196805646082005
100,18.2020719975601,9.55287561559896,27.754947558744455,16.585024570698064,9.950806311594867,26.53583088229294
101,18.10135116106198,9.649862794593702,27.751214147497105,16.397533757976365,10.092893558345486,26.49042731632185
102,18.102117580837675,9.646981362517995,27.74909910037194,16.367401781970525,10.073279062420815,26.440680844391345
103,18.08904537624783,9.592742914210335,27.6817882867507,16.290312534640556,9.79215677956034,26.082469314200896
104,18.020947359815057,9.653231696263521,27.674179020634405,17.3976300737874,9.90556633151821,27.30319640530561
105,18.47067637031461,9.665560418153573,28.136236873673806,16.509769936243302,9.931867438034905,26.441637374278205
106,17.992371848777488,9.626087493847436,27.618459348325377,16.296770871237133,9.851447442767705,26.148218314004836
107,18.01706992726267,9.617660658911245,27.634730548623168,16.251639402037707,9.684325462064022,25.93596486410173
108,17.914023514735845,9.64900508886158,27.56302864168897,16.234109999734926,9.918616663645986,26.15272666338091
109,18.00598906999753,9.57418790250423,27.58017702455874,16.882622409940574,9.715900604119165,26.59852301405974
110,18.214192162031008,9.63001558190982,27.844207810766903,16.211179588548493,10.097086715262002,26.308266303810495
111,17.788335997970016,9.655094754030562,27.443430771062403,16.227809729508454,9.91310060631454,26.140910335823
112,17.787810483390903,9.65224002109968,27.440050553686824,15.956949731731473,9.867826760016223,25.824776491747695
113,17.76012993800787,9.626326208590568,27.386456279990114,15.825053436825263,9.879030061056536,25.704083497881797
114,17.776891816692586,9.621255926679744,27.398147837320963,16.761420012844116,9.981059303844424,26.742479316688527
115,17.790605794647593,9.711793852196141,27.502399623541184,15.897132511127149,9.84009549019436,25.73722800132151
116,17.713861149917413,9.666203455605888,27.380064636983988,16.08301769635473,9.823497888494417,25.906515584849153
117,17.687523180172768,9.65493472903556,27.34245800442166,16.046396508472778,9.968616852427505,26.015013360900284
118,17.792098994313935,9.632597637768482,27.424696576153792,15.937355074450089,10.053651920646228,25.991006995096324
119,17.64152752911603,9.59147302172648,27.233000616379726,15.79178159550191,9.875168444154186,25.66695003965609
120,17.594487781289182,9.610965387130662,27.205453133288724,15.864066366940497,9.75691398482531,25.6209803517658
121,17.666229718997155,9.587173593521344,27.253403293939286,15.816574595579022,9.694797804908898,25.51137240048792
122,17.644123548342858,9.614597231632342,27.25872088773751,16.219631715147383,9.907548602110602,26.127180317257974
123,17.779933693968218,9.668500607661526,27.44843418451003,15.713426649974938,9.875848562703242,25.58927521267818
124,17.45138675077462,9.622733220692012,27.074119954050325,15.836463716425769,9.776935372917501,25.613399089343268
125,17.588750796847872,9.583466509081784,27.17221733375832,15.857753351248023,9.608381411545537,25.466134762793555
126,17.496791745409553,9.663083269462392,27.15987488546489,15.709736131577488,9.830569785522618,25.540305917100106
127,17.50293189625681,9.596427349849344,27.09935922504943,15.74772260925933,9.93928339811284,25.687006007372172
128,17.558607972698447,9.542617797035929,27.10122577055001,15.671215191511076,9.660196672876902,25.33141186438798
129,17.58039961449894,9.614392709374334,27.194792373092085,15.894669021521727,9.853891041867056,25.748560063388783
130,17.482632917239343,9.571902316283483,27.05453509107048,15.601915833686768,9.941536839508084,25.543452673194846
131,17.453349822244526,9.63562699935771,27.088976871820144,15.591728949385026,9.770251189232978,25.361980138617998
132,17.41773649616006,9.66139122379068,27.079127700240523,15.664045217374017,9.809958505374073,25.47400372274809
133,17.48222867235725,9.617011331704903,27.099240046371648,15.53132082487903,9.994569254295815,25.525890079174847
134,17.402121475596488,9.599487190811416,27.001608690803433,15.62510392167258,9.816895891182666,25.441999812855244
135,17.30267091915931,9.678004245314883,26.980675299373672,15.74100008193245,9.856893404199845,25.597893486132296
136,17.389712025206766,9.639880287799064,27.029592358624495,15.524948656669302,9.836198798550841,25.36114745522014
137,17.264003885528187,9.678769442816932,26.94277335272895,15.69867398958012,9.737536756357983,25.436210745938105
138,17.426494956310883,9.626687950443982,27.053182964560428,15.495185997955303,9.763368957265765,25.258554955221072
139,17.301210893230675,9.561065947008194,26.86227682608145,15.623269064054307,9.933649553999357,25.556918618053665
140,17.209508090549043,9.618923181693464,26.828431249547886,15.30459839469632,9.801268979913397,25.10586737460972
141,17.37827749370057,9.617916060183857,26.99619354436427,15.477110762128412,10.005522697897597,25.482633460026012
142,17.270547136848357,9.612788976647643,26.883336036587938,16.202094405760814,9.866182033209713,26.068276438970525
143,17.41017201270586,9.472290900124369,26.882462809998312,15.408910357165233,9.825405730091004,25.234316087256246
