train_mse,train_mae,train_spearman,train_pearson,val_mse,val_mae,val_spearman,val_pearson,test_mse,test_mae,test_spearman,test_pearson
0.02913413131609559,0.13310605,0.016906757475190454,0.015666752630476212,0.03148096390068531,0.1281363,0.005791392818951299,0.014921698467396638,0.035343647879712725,0.13885507,0.017013148268946537,0.02994928170422347
0.026411100290715694,0.12840974,0.06572022319138371,0.06876830490123094,0.026098891533911227,0.124339856,0.15170330662255377,0.13833752325666798,0.02877224006635301,0.13453591,0.20157939437629696,0.1871120612956812
0.026292730960994957,0.1271193,0.13291190502650457,0.13696423967880547,0.025676994957029818,0.12850298,0.19212670807269341,0.18896358714586298,0.027591294225524452,0.13621885,0.2629711757209051,0.26994192281494334
0.025959789333865047,0.12741661,0.16417718071871865,0.17194749355548192,0.027502842992544175,0.12068969,0.22947291061415903,0.2232385427761116,0.029358103652210796,0.12917382,0.30428384701390115,0.30369781296156745
0.025692032650113106,0.12532742,0.19515255867190934,0.20725142852679584,0.026308083161711692,0.12001431,0.23214055947517553,0.23354547988589475,0.02791417554459151,0.12797105,0.3088965450748598,0.3124765826143416
0.025010634190402926,0.12389381,0.22051853058747078,0.22807696140617323,0.02537644449621439,0.12061439,0.23462590239136163,0.23170620546621984,0.027194190222550842,0.12850301,0.3061009110100583,0.3111598770269816
0.024951466312631964,0.12361552,0.22207422508213925,0.23599924731482735,0.024938827939331533,0.12040528,0.260661620158735,0.2526614866566154,0.026614054380094305,0.12837395,0.3318246287692211,0.3332015351684823
0.02484629056416452,0.12338362,0.2359228688317069,0.2595722501603375,0.025511096604168414,0.12057905,0.24771493872478337,0.2369036036041285,0.026994020404184565,0.12812653,0.3208347258507061,0.32245849953424904
0.024760819133371116,0.12318089,0.2485280261417036,0.2574471807287277,0.025223316624760628,0.121067464,0.23509068198565658,0.24043924142289938,0.026294541271293864,0.12700938,0.3394105917026896,0.3435350039989557
0.024335569166578353,0.12209771,0.26195804070230444,0.28265069991329506,0.025072904676198958,0.12159679,0.24798937977812682,0.24780340395692022,0.026089948328102335,0.12718521,0.3407990436065398,0.34577178476486675
0.024367750203236938,0.12183499,0.28340511261038015,0.3021974046850099,0.024793947115540504,0.12000289,0.2537135321596837,0.26756536440578954,0.025958182618898505,0.12645708,0.3644047506618811,0.369334488887178
0.024115751776844264,0.12159753,0.278241907960098,0.30151570070022826,0.024737162888050078,0.12274458,0.2359989530643276,0.24806741180384803,0.025958265999660772,0.12884998,0.3467896246135918,0.35368600867487787
0.02424386953935027,0.12158495,0.2863457859893978,0.30631334761882095,0.02504497077316046,0.12618445,0.2504251550229287,0.2642094301115819,0.02566424121751505,0.13041921,0.3653539943046217,0.3781145442393966
0.024086738377809523,0.121603265,0.27564734212011144,0.30832241042938197,0.024693710543215276,0.122483216,0.2668298972348205,0.25704118770458206,0.025576665997505188,0.12818293,0.37487423097322975,0.36790550450079246
0.024378683511167766,0.12160132,0.2922507414788291,0.3187079444366857,0.025761432386934756,0.1284295,0.25052611830051286,0.2649382805964258,0.02592843266970971,0.13144903,0.38166771404464755,0.3911495514258384
0.024103451566770673,0.121968806,0.2843233861985138,0.3153472602890081,0.024824256636202337,0.12378391,0.25358600077417937,0.26195660063115367,0.025436096550787195,0.12865327,0.37014857004566765,0.3736134028908366
0.023489823774434627,0.11948991,0.29478521259356383,0.3244693925161338,0.02497682422399521,0.11967363,0.2582074486128848,0.2682361486285217,0.026010360459194463,0.12549134,0.37497224000700613,0.3856465881978328
0.02357169925235212,0.11988874,0.3070048181868154,0.3362920894757089,0.02453351877629757,0.120475866,0.2691349180315148,0.2760732638818382,0.02515807024696294,0.12521002,0.39566473398015356,0.40531619019355036
0.023342309007421135,0.119421884,0.30137056691009334,0.3345347295400993,0.02503615468740463,0.11963518,0.26253376293010827,0.2647377592905931,0.0250587904935374,0.12329828,0.404821901175366,0.4075041182898385
0.02356899166479707,0.119818784,0.302795612607383,0.3391371323988305,0.02476772479712963,0.12039628,0.2608009714695801,0.26489040606550807,0.024825440062319532,0.123748064,0.3959229780596787,0.4119970939451162
0.023308812407776713,0.11935858,0.3083203803763658,0.3442908481028,0.02523945514112711,0.12202823,0.25179805837263625,0.25921611013336127,0.02498469961916699,0.12443805,0.3885435032239828,0.39536822266319155
0.023482159525156022,0.11921189,0.3174695521888852,0.3473111229955236,0.02547272127121687,0.12769027,0.2571885119634566,0.2674080292175944,0.02523517038892297,0.12966849,0.3958330404211159,0.40929476101256557
