epoch,train_loss,val_loss
1,31.47096234057323,31.237647129939152
2,30.89364660791604,30.51286198542668
3,30.51638801298946,30.116144620455227
4,30.08459730033415,29.698712569016678
5,29.85739304875753,29.589812938983624
6,29.54671785285674,29.309995504525993
7,29.203287515295557,29.011800619272087
8,28.932288406555912,28.647164564866287
9,28.71469314759036,28.622862889216496
10,28.560938750117657,28.375597293560322
11,28.350860816312125,27.938364028930664
12,28.020888657167735,27.770119006817158
13,27.90070565464985,27.62591655437763
14,27.761438723644577,27.486253298245945
15,27.586090823253954,27.225922657893253
16,27.503954857516,27.325115203857422
17,27.465439394295935,27.145610956045296
18,27.258264601374247,26.814154111422024
19,27.0374755859375,26.508008076594425
20,26.965082596009037,26.43203485929049
21,26.915387183499625,26.54927371098445
22,27.07311099868223,26.66657403799204
23,26.694590373211597,26.08301250751202
24,26.5605905555817,26.28536297724797
25,26.543273484563255,27.00739391033466
26,26.492604524543488,25.83359718322754
27,26.21249117564006,25.60710804279034
28,26.28799445830196,26.27142436687763
29,26.292809985057417,25.69405174255371
30,25.936882809558547,25.270887815035305
31,25.856674525249435,25.204976155207707
32,25.96873286603445,25.124458459707405
33,25.761425119423006,25.066779210017277
34,25.586957301863706,24.927237877478966
35,25.487740684417357,25.09420820382925
36,25.498674948818714,24.96114261333759
37,25.511313491269767,24.56389940701998
38,25.32964440770896,24.782247396615837
39,25.37962852386107,24.649247536292442
40,25.34311626388366,25.744382858276367
41,25.47007483057229,24.862466518695538
42,25.157409006141755,25.334816712599533
43,25.20321802346103,24.36493051969088
44,24.929997235033884,24.153479649470402
45,24.904940832666604,24.24811553955078
46,24.861318344667733,24.254124861497147
47,24.809757609539723,23.97766083937425
48,24.78945753717997,24.595215430626503
49,24.734284991528614,24.134447537935696
50,24.636595723715175,24.076791763305664
51,24.59973247482116,23.64139175415039
52,24.54887482057135,23.910301501934345
53,24.566041215643825,23.635866458599384
54,24.852965867375755,24.23279982346755
55,24.791084675616528,23.783928797795223
56,24.437614201924887,23.506465911865234
57,24.367704019201806,23.71090683570275
58,24.433489401943714,23.549498044527493
59,24.40362835619823,23.444298377403847
60,24.249369867163967,23.585785939143253
61,24.3058793033462,23.411677287175106
62,24.170860051534262,23.36838575509878
63,24.207758597868036,23.33297846867488
64,24.14744328878012,23.251977627093975
65,24.0829298639872,23.138648693378155
66,24.152439641378013,24.187922110924355
67,24.557218914721386,24.04167336684007
68,24.286353789180158,23.233812772310696
69,24.24049587019955,23.102689889761116
70,23.94201792521649,22.994297614464394
71,23.854903917427524,23.14107469411997
72,23.78915419980704,23.0655454488901
73,23.79178054993411,22.79142453120305
74,23.67491300651826,22.742298126220703
75,23.821626079513365,22.974427003126877
76,23.890534476774285,22.771707681509163
77,23.596705572289157,22.740434353168194
78,23.58135023002165,22.592083564171425
79,23.652729815747364,22.657231404231144
80,23.49443021107869,22.8691893357497
81,23.671916180346386,22.659830973698543
82,23.51759709737387,22.531532287597656
