epoch,train_vae_loss,train_ontarget_loss,train_total_loss,val_vae_loss,val_ontarget_loss,val_total_loss
1,31.225334201228897,9.240441209088473,40.46577560258312,30.633793740902306,8.790285751989817,39.42407949289212
2,30.08315680955793,8.900552775542815,38.983709822991926,29.704985168744933,9.62601893727611,39.331004106021034
3,29.521692373308944,9.254064746576397,38.77575715992241,29.046194256476635,9.983388143755285,39.02958240023192
4,28.98934291253502,9.64173905240257,38.63108213262128,28.49340165336177,10.550342644938286,39.043744298300055
5,28.589773805258865,9.865133020884663,38.454906916976924,28.267210690480358,10.223053287125271,38.49026397760563
6,28.244374038124814,9.943768997919628,38.188143074037896,27.694399167906564,10.424217172815244,38.11861634072181
7,27.779927745606475,10.247004208608157,38.02693171319762,27.216704674486845,11.216918788112922,38.43362346259977
8,27.34689276157245,10.314668864056358,37.66156169651744,26.918115040041364,10.671195744596076,37.58931078463744
9,27.167528382517602,10.247418606080394,37.414947050787006,26.577483914933115,11.398454344501117,37.97593825943422
10,26.759934241143835,10.249704655210158,37.00963891090386,26.228249711810417,10.825876408478042,37.05412612028846
11,26.34889322436689,10.071323817660438,36.42021720523997,25.82545971420576,10.455899947815617,36.28135966202137
12,26.21068140793184,10.082829795161324,36.29351138871738,25.574683351336784,10.83586510827881,36.4105484596156
13,25.796046570598183,10.095206740125777,35.891253674708786,25.26775345712338,10.815562885411213,36.08331634253459
14,25.724886634081944,9.95801856926445,35.68290517408213,25.258024683538473,10.77322426263877,36.03124894617724
15,25.683362424777904,9.935973381049603,35.61933580790604,25.54254931323933,10.596670103585769,36.13921941682511
16,25.43796941812887,9.997717403376576,35.43568705246885,24.911245633971017,10.521662308202737,35.432907942173756
17,25.25179966415005,9.971897698740834,35.223697249497754,24.79612343266325,10.961164123437307,35.75728755610056
18,25.137806871302253,9.872321341598454,35.0101282001069,24.73341135708791,10.887177425354812,35.620588782442724
19,25.077916713704475,9.751454038189031,34.82937075795765,24.584361130336546,10.909246741776292,35.49360787211283
20,24.850558938757924,9.902260847708325,34.75281982061892,24.321720159278726,10.42204113048461,34.743761289763334
21,24.654621111893153,9.884096533815445,34.53871734808132,23.952789846456277,10.334156120552093,34.28694596700837
22,24.555742322853693,9.681155413540807,34.236897690462804,24.192865875532043,10.743551878778407,34.93641775431045
23,24.604668939264783,10.039048305412841,34.64371732792226,23.588119902700747,10.436311682310034,34.024431585010774
24,24.02669380028246,9.768893899527995,33.795588023962786,23.467938405162883,10.129239912242445,33.59717831740532
25,23.903571040818065,9.863173207790162,33.7667441878548,23.8460364071828,10.457002076493433,34.30303848367623
