epoch,train_loss,val_loss
1,31.02627884761593,30.0311000032245
2,29.75367200891376,29.28528612964558
3,29.259314350025804,28.786204140141326
4,28.802008900801294,28.613997873270286
5,28.545686515373877,28.103670732030327
6,28.122620834850064,27.691167507531507
7,27.60621431126281,27.078171136244286
8,27.599226568835704,26.9215964911119
9,27.02389482269242,26.57966455423607
10,26.814553884305422,26.518037256204856
11,26.584047840043038,26.49908328506182
12,26.231074241788928,25.694848690392835
13,25.89002505195278,25.17599789601452
14,25.791115916327225,24.904114777187132
15,25.467980067872677,24.61118604552071
16,25.18257776933657,24.551914790891253
17,25.008494668216418,24.11570970067438
18,24.75369501184201,24.016785963526313
19,24.559857327127414,24.058518535685987
20,24.82661199049414,23.578008147905457
21,24.175870057862266,23.299646125649506
22,24.031023750541415,23.24248637793199
23,23.997124093994213,23.0828449321243
24,24.105922508858466,23.572853844120818
25,23.774826171299026,22.805392175350548
26,23.702990366272854,23.11077697322054
27,23.768326566128632,23.204570338411152
28,23.50414855471054,22.569535381389112
29,23.517060073137074,22.54149591697837
30,23.584394611886243,22.578990360475935
31,23.44488566788696,22.4500603585873
32,23.380915280395257,22.71053857623406
33,23.389489720894925,22.315699523349977
34,23.160258773223237,22.67736798412395
35,23.582457794126455,22.168131702351122
36,23.11634002748544,22.15498942249226
37,23.009752521610512,22.048201003164614
38,23.009133494452225,22.395678106343972
39,22.95760232739236,21.96608676550523
40,22.924353592517416,22.136977501635283
41,22.862027572411346,22.44711865119214
42,23.55053228559975,22.174070754141177
43,22.885339654254828,21.85886800514077
44,22.753063817250627,21.987058603538657
45,22.765173869019094,21.80797785633015
46,22.69979515514413,21.660613797745615
47,22.641057735837972,21.931289744826984
48,23.80167440438615,22.048743158016563
49,22.639813237821624,21.640567671577884
50,22.50237844518348,21.4736116877142
51,22.523988814313164,21.58390246697192
52,22.3978927733799,21.52735602180913
53,22.356576850371386,21.46827373864516
54,22.353572142366744,21.33349548195893
55,22.414869654393062,21.89952162976535
56,22.340811132927694,21.406665442124854
57,22.259087164610825,21.597179808706606
58,22.43823530174082,21.492706262840414
59,22.285322382259565,21.269105731316333
60,22.287234757158195,21.386520385742188
61,22.18210590332175,21.42359841544673
62,22.279786092206393,21.302379788092846
63,22.213961719095582,21.240672525369895
64,22.17757652235467,21.16988045314573
65,22.27610144788134,21.28093679895941
66,22.05870084501023,21.35423451549602
67,22.067407867332644,20.945402721189105
68,21.93392821041682,20.916500991245485
69,21.97329342031296,21.04658346356086
70,22.023297430526117,20.93972418443212
71,22.049495641899053,21.110214629263247
72,21.925345598297884,20.92058638806613
73,22.371719616839613,20.97346269859458
74,21.89567009293903,20.88424301147461
75,21.809645728986194,21.148361350005526
76,21.75344971927068,20.667103677425743
77,21.711118859550094,20.754234565878814
78,21.77215693166424,20.896604789877838
79,21.721378237545157,20.661093082068103
80,21.677522668863812,20.824955130523104
81,21.688266440290015,20.924117142299437
82,23.16084468192458,21.085094883756817
83,21.5672797133036,20.512115874380434
84,21.473910503561818,20.69052426320202
85,21.536481888235862,20.502484735452903
86,21.471592535560582,20.536618754548847
87,21.413539300376918,20.682669333691866
88,21.57232441026108,20.601186500405365
89,21.39908910564039,20.489250147117758
90,21.504484419061946,20.480567572251807
91,21.389768851889652,20.88604667951476
92,21.423062332679795,20.513650138423127
93,21.385962533233652,20.442282694690633
94,21.406595835886815,20.329456977124483
95,21.34988627409872,20.282222531876474
96,21.37817433210152,20.246882240727263
97,21.286106461727734,20.443001945063752
98,21.36707558121452,20.809992592289763
99,21.306592423245817,20.32260599676168
100,21.134006852352734,20.490439396984172
101,21.358129530028936,20.878165227062297
102,21.373225894659114,20.294648152477336
103,21.18815801334184,20.1377099954857
104,21.125095215563718,20.10776688917628
105,21.405647388076893,20.256325955660838
106,21.132844718498877,20.18967624880233
107,21.157242653750277,20.094783531045014
108,21.127520746553376,20.660228333383237
109,21.109137159081484,20.301260246420807
110,21.16560776400306,20.281524550239993
111,21.162738121705434,20.329356283511757
112,21.03203249554197,20.01908989672391
113,21.088439779413797,20.11863964008835
114,21.048638485835667,20.111526777159494
115,21.00029839009741,20.069872910121703
116,20.95951833812159,19.907765298519493
117,20.88950995195232,19.960716967312795
118,20.996932834905355,20.009844150183337
119,21.195549332965477,20.223666317058058
120,22.670004851133974,20.496618198898602
121,20.97241394528946,19.888424423505676
122,20.777316787256247,20.098792094104695
123,20.89605246712345,19.84349876979612
124,20.752267606347687,20.09411574309727
125,20.78089736043018,19.781625351815855
126,20.74381163632824,19.987211515318673
127,20.721479608822065,19.845150101859616
128,20.791582418591954,19.850833604920584
129,20.74690983197711,19.83633681963075
130,20.73108630122705,19.96849279583625
131,20.75135551684376,19.779781557478994
132,20.656028682311632,19.685487747192383
133,20.805449728486252,20.05427896751548
134,20.7270749721229,19.800090142016142
135,20.655215552196992,19.86117820019992
136,20.67286092206392,19.71822026090802
137,20.62698581147707,19.775555448712044
138,20.72969197819135,19.695649848794037
139,20.621088890226428,19.68476165915435
140,20.62069946037074,19.66189215318212
141,20.61651598728712,19.67197097922271
142,20.521799972295693,19.73038054412266
143,20.56804078984352,19.682222726210107
144,20.80712332650997,19.80055186433612
145,20.608350847717304,19.58892174486844
146,20.56929115558648,19.634186186880434
147,20.51961469411217,19.624617198728167
148,20.411307008383865,19.481435163965767
149,20.567288640887643,19.722287411959666
150,20.58587540289323,19.760446116609394
151,20.552308370848387,19.540571140793134
152,20.56297175801985,19.642928393381947
153,20.484872748808886,19.613798933209114
154,20.47260524037664,19.617620180237967
155,20.549346284857897,19.529538424509877
156,20.420715926003577,19.459704920930683
157,20.466624263042338,19.557168132853956
158,20.369072120191777,19.463052461732108
159,20.42550964265473,19.49189661133964
160,20.40653395476998,19.489228662454856
161,20.455031327180404,19.47946436900013
162,20.377517038726133,19.528764724731445
163,20.423878774640134,19.39475599324928
164,20.284908833527627,19.391757821137052
165,20.353844253688532,19.419281365736474
166,20.37620612380428,19.41997114217506
167,20.395011035645826,19.622819576623304
168,20.314025680915474,19.443019111201448
169,20.388808308643284,19.657302640519053
170,20.26603556087115,19.265242810519236
171,20.288238678383497,19.47009327726544
172,20.292786958470032,19.241138674178213
173,21.548223209184236,19.49627645960394
174,20.21646335053957,19.312061129875904
175,20.125089095848846,19.17687434070515
176,20.027746319243494,19.153383722845113
177,20.03132520049626,19.17609988518481
178,20.163075965964595,19.155123620663048
179,20.053871850002764,19.20432454235149
180,20.10194732207037,19.15542224668107
181,20.00445727632658,19.18655615032844
182,20.11096529790484,19.52276704896171
183,20.194306490871977,19.450311264901792
184,20.03259770520772,19.108626635569447
185,20.00492003476574,19.160554382036317
186,20.12165474786199,19.33392517521696
